,usr0,usr1,usr2,usr3,usr4,usr5,usr6,usr7,usr8,usr9,1m0,1m1,1m2,1m3,1m4,1m5,1m6,1m7,1m8,1m9,class
b605ffba-cbbb-48c3-82b9-569418dc440b,-0.10063586559896402,-0.2543471146323358,-0.06505503932956674,0.11819995795948837,0.2344944196390171,0.19978496385547778,0.2464199470141096,0.1547786258749054,0.21470047358306102,0.42050556717288,-0.0834116787970428,-0.2394485652162982,-0.09370673490659306,0.030690869457520836,0.07946290973308648,0.09119831664114508,0.1386059618885367,0.269084085387256,0.14099455997210908,0.3558501395855038,0
51aa7ab3-0bde-4494-b2be-e9eb9885fb15,0.19651637337155278,0.40410498679145523,0.13752677034638064,0.07430665616020407,0.1408473060871699,0.10092034619680902,0.12646815839339653,0.17489382444831233,0.2949373645964673,-0.09740303346261085,-0.013944901756293782,0.37548574888984865,0.0031787524630379213,0.001762545265935653,0.03447184438317056,0.055304424073080734,0.022119727942981327,0.09501297391284703,0.1676737532071573,-0.08509071848070618,0
5b99dc1b-7430-4ea7-9034-978fd9d0d955,-0.059164727091607416,-0.1567284328377496,0.10181619310128848,0.30153130964161273,0.20110069487690058,0.19221094268070665,-0.13025852215050174,0.027791023180144054,0.2544573444030501,-0.09740303346261085,-0.012976648070109464,-0.12319157315663297,0.0432074434906499,0.17265664577676515,0.08391855040280492,0.1340723416595415,-0.09106931872947777,0.0011850637587643427,0.23087359956598202,-0.08509071848070618,0
fc4a5248-6c87-49ee-827c-52e8fec98c40,-0.20689622142578537,-0.2580206096106902,-0.042542505307684456,0.11595234137977227,0.2591660752470553,0.22482880112619144,0.1662663831194896,0.0439238436748426,0.1984946255444939,0.3169118842708963,-0.09292607275027696,-0.23910509561869164,-0.03113031531394101,0.02342989050428097,0.07363786061977405,0.11686218713415512,0.10652682939398271,0.08606030046939525,0.1335989937984802,0.24123661540638033,0
b7b1e807-bbee-48d8-9244-e4c690f90710,0.12823646411400838,0.36482992518504953,-0.0887146379036021,-0.2869630094174866,-0.37498727868755416,-0.15275017701645013,-0.07815083197273022,-0.1942290152451095,-0.2083557205596672,-0.09740303346261085,0.1150922519484102,0.47020869052561654,-0.09837955684754732,-0.11725221044074075,-0.2045452350534237,-0.1142427429615021,-0.076475991665165,-0.09920026264264234,-0.17258139828949332,-0.08509071848070618,0
9004260c-e418-4bf2-a578-631196b3a65f,-0.02155938601119882,0.30178452998156596,-0.002655925999184336,-0.16447143759004001,-0.10502508782168099,-0.12308826708320392,0.007561001363985809,0.04802324494209103,0.07755144288277453,-0.09740303346261085,0.2589311643093745,0.29472345971831376,-0.009801583776976723,-0.09552808335329868,-0.09007577566596536,-0.09731029263037694,-0.04561396169289914,0.04271573736959151,0.12495847983369837,-0.08509071848070618,0
e8b780e5-e591-45af-83ea-c812a09f2c8e,0.001751666708652847,0.027394732094144437,-0.02318825826971288,-0.15864025466386555,-0.145281543132968,-0.13651126359404356,-0.07425477961550295,-0.06721320473478117,-0.2083557205596672,-0.09740303346261085,-0.12342561871620061,0.010004230114220448,-0.025497409331564337,-0.06726390400382773,-0.061086068819077986,-0.09501360388865532,-0.06237069593008271,-0.05823453085245658,-0.17258139828949332,-0.08509071848070618,0
1b8bb012-4ee7-4cae-9f24-d60a68c469b2,0.037142762641518556,-0.02342699350002402,-0.021441750475959764,0.012179841513061448,-0.056609736904772466,-0.0464866633615301,-0.06952260316051051,-0.008959682409057012,0.05694658679847315,-0.09740303346261085,-0.10376119537885216,-0.06927751308998774,0.014873195496607466,0.0014543009422688775,-0.11594809196036751,-0.040683655397117005,-0.05577632138389269,-0.02509881773119456,0.024390328162391655,-0.08509071848070618,0
29cdddab-2d51-486c-80c1-961dfec8acb7,0.027682444391267103,0.16576058261473112,0.05903589649043174,-0.008035757891699725,-0.045818349609110826,-0.1410276197145324,-0.002244641988923645,0.03834531291227474,0.04705280184587109,-0.09740303346261085,-0.04261179548486124,0.08628648105609474,0.0006689069560446811,-0.03467315054550452,-0.036809058834392214,-0.09028387614766802,-0.05534334236923982,0.017541208893278225,0.011598740034240142,-0.08509071848070618,0
8bf0739b-668a-451f-8256-615707ff5422,-0.007095941549181312,0.16339396557671432,0.02266881148106002,-0.18689812921647042,-0.14052370647705142,-0.0989985593076093,-0.006754737926930605,0.03387473993659064,0.11845973746665686,-0.09740303346261085,0.03383568482978792,0.21088487762907984,-0.029762660111709107,-0.08684553024945957,-0.021226779820928264,-0.11664701080550602,-0.03409017314139995,0.0307425097556539,0.11464225032542061,-0.08509071848070618,0
b7e07d48-f191-44cc-9fdc-87f4261e2aaa,0.03391965567049971,0.24405378095017619,0.16343423275760316,0.17445038306163138,0.278899736769783,0.06838944488497682,0.09522205013470315,0.19827732299812614,0.3100984017830007,0.3822649424014084,-0.0955722679639992,0.10047326878335096,0.11117767716891029,0.01622873528491012,0.16736989589723283,0.005978154757407936,0.08271595938886339,0.1027181117742881,0.22244899204181454,0.3167148780855934,0
33deaffb-8b3e-4e13-b45f-d3190239298f,0.04344073549596134,-0.212432836868512,0.07984079520670366,0.09151427896093653,0.12124774435536569,0.3251989012881975,0.11416691431592066,0.06356845002130694,0.23898576638608743,0.4853815458474652,-0.04397540416412355,-0.23088315879149715,-0.016331394076757693,0.013876344393760922,-0.03664703553731302,0.18995968529456755,0.13854942167356374,0.005939711850578793,0.15859416296546883,0.3593730757843877,0
1c97f5b2-726f-4293-b51c-c1abe0a82e36,0.18544285299747487,0.3429785942926214,0.004901692619525297,-0.11383263722628553,-0.14177455446311757,-0.09668448512874207,-0.016541223926745185,-0.014972400908222513,-0.2083557205596672,-0.09740303346261085,0.04280183746830854,0.3124601444046895,-0.015657477020586567,-0.05111048189740853,-0.06888655582372051,-0.13540205127643976,-0.029767822496841838,-0.045380468078219785,-0.17258139828949332,-0.08509071848070618,0
918d40ab-fe00-486c-ac65-10c10d63acb7,0.16910067677317459,0.380501762176913,0.0071762042841959,-0.05970945430867814,-0.21240119441198776,-0.09420789752589578,-0.010662786251548111,-0.05227764694362835,-0.2083557205596672,-0.09740303346261085,0.08558315411500259,0.31725591866196423,-0.022742277837214123,0.048644073387987374,-0.1463741976525274,-0.13113641477901533,-0.0031433328466763995,-0.05685637701542956,-0.17258139828949332,-0.08509071848070618,0
4102dd16-2322-4b15-8678-ad4e9a170ff7,-0.05418212301919772,-0.17660174073144705,0.0263760243835758,0.024774064113615858,0.04898635731633891,0.006595845935297766,0.012908074561232899,0.01422033855448018,-0.2083557205596672,-0.09740303346261085,-0.22074634518846298,-0.2101021814604909,-0.012473714457422,0.018172499654880873,-0.058379968174569,0.010874254830992584,-0.040415237716277023,0.006864248343930199,-0.17258139828949332,-0.08509071848070618,0
35dbdf9e-dc64-4c5f-b5eb-f5b7399a402e,0.016409082855587766,-0.0874590642708577,0.01684136889601498,0.08189295074459609,0.04748784627120593,-0.0531948830177173,-0.028669534758806806,0.057501006428092596,0.1751583873927548,0.16875944155086559,-0.13914390697139783,-0.15998762048290405,-0.06155197183675235,-0.015039812258731277,-0.008945725485479384,-0.04338314031249577,-0.031777975929130044,-0.028545597006923246,0.12034494468208402,0.23400459085087388,0
b1d6b789-1de5-4b4e-b3af-8acb8d6f36fd,0.00797010239080592,0.020308979504673853,-0.011653735272347324,-0.015966311473749828,0.03770730593392966,-0.046855694266085976,-0.008074707993889667,0.08715265091765495,0.14609264589302157,-0.09740303346261085,0.005915204980500336,0.017532827691586525,-0.03220932589468554,-0.0283723932189543,0.04921440650118918,-0.04634156562522543,-0.008328665719752269,0.021782051378773284,0.0855953287869502,-0.08509071848070618,0
21f33242-3827-4158-88bb-92cf7bda8f8b,-0.00610866266947041,-0.24905743114200096,-0.06166250272166172,0.05793232437431668,0.11263388359247688,0.1577057305989747,-0.025690501719094216,0.06999018058659674,0.12736774089793315,-0.09740303346261085,-0.1211650171765676,-0.24766410198887953,-0.08625772156328201,-0.03975005623170414,-0.0023090019704481244,0.09423554990089546,0.000375551585123826,0.009145158190006766,0.0940386996299984,-0.08509071848070618,0
2609862c-1bf9-4dcb-af5b-3d4515dcfe8a,0.042630351856609267,0.2474396383829105,0.042775696569395096,-0.09047470691088962,-0.11378051102316075,-0.09841407759634424,-0.013616819074738678,-0.03945846963865218,-0.2083557205596672,-0.09740303346261085,0.0076566541677015225,0.284596439967744,0.0010678063900288538,0.031232324947121786,-0.05836750484402326,-0.0971401675383973,-0.047607748220854076,-0.02590372424109492,-0.17258139828949332,-0.08509071848070618,0
e3d1d039-9067-48b5-a6dd-ce4034df0e65,0.004403138471724175,-0.24422666844886443,-0.053401241332856016,0.1250601800917851,0.22085418083770894,0.2629126671005272,0.379469367168085,0.24169667515552146,0.2019270256901266,0.4415675495253022,-0.09365059660640473,-0.2304330216169937,-0.05971232693157649,0.0135640442237298,0.08980903200147602,0.09991597668529592,0.25193933489921344,0.3616702986593988,0.120654557161442,0.3348495571876231,0
316a1d92-8f27-450f-9c57-fa5dcf26fd77,-0.011511585886082545,-0.07577144268144989,-0.08658658057274585,-0.031707838890261304,-0.07264551409096387,-0.10379479585038753,-0.03452467854042919,0.06273468971686488,0.11144734998238169,-0.09740303346261085,-0.03640154728573613,-0.12194569585848,0.036320853572894905,-0.05423956736727267,-0.04166819983049357,-0.12144679005495368,0.14060718791846108,0.12077721109641355,0.09268374286594261,-0.08509071848070618,0
6de57c22-be02-4b72-a099-3ecc1ca5e993,-0.27839716658342867,-0.2806659915228582,-0.13575636424602083,0.015254038750139124,0.06700905020249459,-0.04450408183956004,-0.004958677904177561,0.05437387348371392,0.11139547129052511,-0.09740303346261085,0.24894884595290798,-0.24272752653010213,-0.09792614941637329,0.035384497662318486,0.08011723458668384,-0.013918975485417578,-0.02634565159065064,0.03984115070090028,0.07865220565125497,-0.08509071848070618,0
45912e8f-958a-437b-b33c-212d7a041d68,0.036920524193230504,0.0436921289149213,0.030532868036109023,-0.04083836920586394,0.0864746260769277,-0.05842515126516666,0.004027309952749375,0.02174179522957079,-0.2083557205596672,-0.09740303346261085,-0.0685961197606596,-0.007606586831417273,-0.004380515692770987,-0.0363634245177225,0.11090010311568096,-0.06470882096003072,-0.03876515617933517,-0.014978404273380423,-0.17258139828949332,-0.08509071848070618,0
35fb6d6b-d298-4cd8-b6a4-00bd32ab78d4,0.04924906022220607,0.015116714054778338,-0.01878544768010197,0.12014805125809366,0.10511993734239468,0.21664578299990145,0.12839312335883707,0.013323835394674136,0.1565423153867349,0.25834578098730315,-0.023339602543400714,-0.068422039123276,0.0014221083717656795,0.017714189015743703,-0.04858379036646354,0.0708395969943468,0.1916719294404049,-0.05297471810740178,0.10425827075452855,0.1822416335841554,0
99eaa418-93c1-42ca-b472-727ce860ed4c,-0.09041150880007037,-0.22146885771420374,0.05894152984116147,0.08834884440721952,0.05010575446656939,0.0018026480942480534,0.0987276389240573,0.11447509776143841,-0.2083557205596672,-0.09740303346261085,0.22763426121662228,-0.22359136323484172,0.014371474158831152,0.008505389846169064,-0.001598592129402156,-0.028135678943842397,0.03261537732222955,0.08618511326078575,-0.17258139828949332,-0.08509071848070618,0
a0e3fdf7-9d5a-4231-9bc1-433f788e1823,0.11125897465847309,0.22692208320418755,-0.023316882960116005,-0.08530249093933914,-0.14312500885718302,-0.06154279069565264,-0.07228340783655937,-0.008023523490876375,0.047521561152010144,-0.09740303346261085,0.13674367733152154,0.4227288186973775,0.14808578535737596,0.0332984372855518,-0.06168119285258614,-0.01564649572088375,-0.045210740686126634,-0.03999723408111157,0.0284670920951524,-0.08509071848070618,0
4a6ae574-aca0-4452-ba6b-efce9e179cf4,-0.18052975811204283,-0.2603918155802372,0.0124711010295412,0.033549063208249685,0.08812509599728886,0.0838694596864239,-0.016968037344079055,0.04558123344191002,0.06492400305118048,-0.09740303346261085,-0.08052988022301462,-0.22501004200756777,-0.03981443032085907,-0.020950194372742155,-0.0030162959788562465,0.032510163587430106,-0.012482883619789789,-0.009412176871581704,0.03568910842077152,-0.08509071848070618,0
e46df163-6dbb-4738-b80e-f51016173057,0.13698017826632758,0.3032376455592245,-0.1011839998706669,-0.1717210664760319,-0.43768730506032266,-0.15311968771601667,-0.12743277457834348,-0.30459365387108744,-0.2083557205596672,-0.09740303346261085,0.1586919931652423,0.30968252070230023,-0.049997515250514206,-0.05836132123473783,-0.2818396952587884,-0.13055223523523282,-0.08389903586666503,-0.2465023244544577,-0.17258139828949332,-0.08509071848070618,0
9216de8d-8af8-4355-9b48-6984d58ca9dc,0.026049284213631223,-0.0701721168894819,0.13869023913684841,0.1965990068920604,0.17717222782977385,0.0881993126324535,0.09181953876341813,0.18857407715883773,0.27502188015069357,-0.09740303346261085,-0.04237856123316854,-0.11391576066970022,0.10569095172445497,0.05227202796062886,0.02506047190563372,0.04331435784791561,0.061239605101926144,0.09213060231072683,0.19506650609455112,-0.08509071848070618,0
4536b758-b40c-4608-a0c9-a1b8f70ff366,0.18296789941136654,0.3912098403937573,0.064314413156875,-0.16404017434238408,-0.09153173785252876,0.05024432873665779,0.018612001934957715,0.05609531888840824,0.08417853369136001,-0.09740303346261085,0.20046478511411148,0.48501201684733536,0.1004532287217072,0.0013029953404087864,-0.09395810313062795,0.060289339452036794,-0.03730998959400779,0.05661378977387045,0.08664292405152645,-0.08509071848070618,0
1a762599-5e95-4ccd-9235-5829af6bd511,-0.022054140779440904,-0.2295597521738095,0.023795123101383563,0.020420278226367355,0.2038558075524833,0.08030277782167938,0.038079698979386775,0.050458289826639434,0.11911840457786452,-0.09740303346261085,-0.16033911483251623,-0.22115294242698452,-0.06525108273698758,-0.020639922125893558,0.052112130852823575,0.020159832461602106,0.010424830846172696,-0.0016428133093518917,0.08248607503482816,-0.08509071848070618,0
27f609d5-1aac-4791-bfab-11154b6c615b,-0.04036838949645443,-0.10101001321490323,-0.18800922666480924,-0.04151579156621643,0.1077374467703265,0.1103279154246027,0.02452125683672581,0.07065424264308141,0.11254767266766888,-0.09740303346261085,-0.0023277123285802915,0.003002570366723949,0.17756222365618046,0.1477233302537676,0.09062538015215232,0.05446130413194882,0.036769595222267346,0.02194164251406944,0.03462344900796113,-0.08509071848070618,0
9cce1791-8ff0-4737-bf67-d151e5fe9a54,0.09825075055487494,0.26914426168719613,0.0473879209111481,-0.011751706641463338,-0.02141438088193352,0.0077579322960239835,-0.0018816864152391354,0.052638521437892036,0.125232510930944,-0.09740303346261085,0.025451351495869804,0.2398152578349914,0.01370622882948374,-0.04043042445927344,0.027710487562691604,-0.05932236032721296,-0.031931229669711444,-0.012693526311942694,0.038604573959567,-0.08509071848070618,0
ab408136-4012-4fd7-8b6a-217bc396ed9b,0.008083732500836655,-0.11682725851911324,0.029276361363836646,0.025242906195571974,0.014050855242647774,0.015875172811229916,-0.03059129390537596,0.04455990631811898,0.09871282942792256,-0.09740303346261085,-0.12532821211361564,-0.18245181217733947,0.06369377870740048,0.0037813427936424647,-0.03542407122761721,-0.03833818078343068,-0.023307358986111228,0.007874267807707808,0.08996040238953766,-0.08509071848070618,0
7b8a2463-47d5-4319-8497-5e36a42a763e,0.03238214171713259,0.003455879662074538,-0.025519786138242982,0.007327752719997998,-0.03228948085506563,-0.07816245572928018,-0.02494791514291745,0.030587454603079545,0.10867141450752546,-0.09740303346261085,0.034698956858553426,-0.04640158454873057,-0.04931988173998696,-0.011351019990628382,-0.06294310507023375,-0.06508409689822073,-0.07020449150447164,-0.01347007342149376,0.03170192142495193,-0.08509071848070618,0
f7babec2-474f-4c1c-8705-5c2c0c6e3ef1,-0.18519964700584735,-0.25940536116621327,-0.010722897425513704,0.1267998402689581,0.14705654226438789,0.2568207784052934,-0.022145719208697488,0.051286466202521704,0.16185857009684776,0.18573479317476965,-0.1330953078610915,-0.24093124453516246,-0.011224985794516026,0.01628957298037051,0.01608531599715805,0.1678609362143616,0.017586095442475864,-0.010492336384867794,0.08426960125377357,0.14701196625932716,0
95644db1-3de2-4257-9f86-0f1c7f9f5fe7,0.22709005636124513,0.42814891469790195,0.10409031821542243,-0.11777326522611976,-0.21543205476725052,0.006442334379594996,0.08335953070032356,-0.30459365387108744,-0.2083557205596672,-0.09740303346261085,0.05627467006984365,0.42220828092212154,0.04844021122092407,-0.07864562286294262,-0.11445249229500767,-0.07014156562522614,0.029485000215527385,-0.2465023244544577,-0.17258139828949332,-0.08509071848070618,0
e62cf16f-4c3e-495a-95a7-f1ca0ae390f4,0.16900693800830663,0.3540734696779747,0.02166578532188093,-0.03398432766598518,-0.1604664075846548,-0.11447073745723307,0.010024647313349774,0.006339789928306507,-0.2083557205596672,-0.09740303346261085,0.15256458007949392,0.4394670948640002,-0.010252513571914219,0.02620206149410883,-0.0729246749201895,-0.13306032942213464,-0.014643314991871504,0.04674054795242988,-0.17258139828949332,-0.08509071848070618,0
82db6fa4-2fe1-48ed-8884-5a8f6341517c,0.14516605318334888,0.429298718487908,-0.013257171049464347,-0.13284084318659195,-0.2443402155797875,-0.10168047632719993,-0.05330187230815285,-0.30459365387108744,-0.2083557205596672,-0.09740303346261085,0.2975222455824248,0.4210562710916372,-0.03677065420502498,-0.04485231095767964,-0.1560317209083232,-0.12358711382242947,-0.03322525828949209,-0.2465023244544577,-0.17258139828949332,-0.08509071848070618,0
022f3b54-8a61-4aa4-aa1b-183a166a6254,0.011123772813818418,0.2561673714910949,0.033791271608492955,-0.03050124009339981,-0.11515742648472099,-0.1517448236922066,0.005219357505384671,0.06220025457338399,0.12512527093555276,-0.09740303346261085,0.12085709900690411,0.27085765606345563,0.04597496316617745,-0.023430344424360136,-0.006320636489511737,-0.15415458990778644,-0.02092671835571737,0.10216343526746476,0.12081946505007722,-0.08509071848070618,0
23e98890-f94b-4e52-8e1a-6f7d31a2b2ff,0.025440549546448775,-0.12600932349296518,0.039165918561018816,0.020289426255469412,-0.026938591576631376,-0.04321619779678343,-0.003539973786652154,0.036100839532444896,0.13604632771957398,-0.09740303346261085,-0.18067904464457943,-0.15236942214094476,-0.010347902566997347,0.00791526420019828,-0.025386416390208937,-0.06171536989306969,-0.05883693249434239,0.013273119140779933,0.07387945418222182,-0.08509071848070618,0
92cfadb5-21ff-47bc-a140-c054b6cee64c,-0.42452612381098787,-0.2777268914543503,-0.007865999061583334,0.022963150535285158,0.05098862556246113,0.014081219270192196,0.0004234266202539317,0.046298209869036926,0.11457698137042242,-0.09740303346261085,0.013886045154692194,-0.23179196654665726,-0.01429477709082582,-0.01268742136758224,0.017448492775479336,-0.01307460462449043,-0.020263114779994956,0.006636463392482119,0.06870280976282381,-0.08509071848070618,0
ed5fe12c-22d6-4e25-8c57-72734080f3e4,-0.027521348572862345,0.1319259481350144,-0.04667685655098315,-0.1332732197732856,-0.09351161815564871,-0.012940927062167425,-0.002727815770288863,0.017736175972516408,-0.04839039436400328,-0.09740303346261085,0.012330874008546594,0.11394111704232271,0.02193693640523041,-0.023732504978480364,-0.16471866229795287,0.029360347546223506,-0.014931967668307395,0.05624984413606116,0.04054954904023815,-0.08509071848070618,0
a92474ae-1df5-4aae-af60-814bd772ce17,0.01702932081526951,0.14123100200271246,0.13566618182609222,0.10429015211577854,0.10327552403282561,-0.013064188684882159,0.12362563118950233,0.10337248024626706,-0.2083557205596672,-0.09740303346261085,-0.051265953962351604,0.12967031793150335,0.06935889396084373,0.0252580632528763,0.12111536041335176,-0.044865480268345775,0.03759686784132817,0.08253437437047192,-0.17258139828949332,-0.08509071848070618,0
7015a8c7-849a-427d-a01c-4ecb07cd3d5c,0.07285493331299502,-0.025314813585600726,0.1763722965868579,0.3001136583293901,0.44208044025420984,0.4274521968630349,0.3922334295109762,0.31553371808485325,-0.2083557205596672,-0.09740303346261085,-0.08117742227250985,-0.0755367665022837,0.06529804817016009,0.09968284403318957,0.27517770510856876,0.2104234822040594,0.43090630741151753,0.22567400638702026,-0.17258139828949332,-0.08509071848070618,1
3738c9a2-aa70-4b96-bb78-3c7eb7a418a4,0.01665423345883762,-0.09364394878376124,-0.045765611984373615,-0.023306059283466476,0.0772333047587618,0.11180417612711704,0.023098959099658894,0.04705331655118877,0.0812073240361588,-0.09740303346261085,0.00672813215204382,-0.1433432117839496,-0.05575801949903934,-0.011870168325226154,-0.052103123329012055,0.09789699213783506,0.005142784447487323,0.06103368572823462,0.053666990159889426,-0.08509071848070618,0
ff85c52f-5a05-41f0-afc9-0546e668eced,-0.020162704625194358,0.06564665547844897,-0.055624897442811586,-0.11243861932221294,-0.15127404921053966,-0.1466548840613857,-0.06111492951597396,-0.03754322772560237,0.047424336425528006,-0.09740303346261085,0.00510783721971667,0.08744275758965536,0.07182909728806071,0.010617471840247038,0.1845724078815058,0.09799331296197072,-0.017309632497912366,-0.0073277609459435795,0.029280548480316228,-0.08509071848070618,0
d85133d8-03a1-461e-87cd-d010a38c006d,0.04781634778996183,0.13291527754228608,-0.02077359787682499,-0.007281637322586344,0.08633995661824471,-0.08675270558184578,-0.0605703022551125,-0.03158036313727939,0.0684421200978294,-0.09740303346261085,0.01472622994710369,0.039587415890740024,-0.0422053492885279,-0.018043166491309756,-0.001087595577069779,-0.024241565625224965,-0.08131761954722773,-0.02801038283367344,0.0037800576147677114,-0.08509071848070618,0
3b4e080a-c02a-4610-a50b-33dea10e28a7,0.006120038488967518,0.1338330085600186,-0.01690562827071366,-0.10236410652470866,-0.08540527440097455,-0.14913759476245014,-0.05541001971388569,-0.003439410634468167,-0.0359765940386242,-0.09740303346261085,0.06272845820157753,0.062324676582030746,0.0570115937791082,-0.058492122279978506,-0.1317889850826341,-0.03449285333677828,-0.07348828767402076,-0.020048342169073707,0.053894603561258955,-0.08509071848070618,0
fa14616e-66d8-405f-8eaa-bce1c46f19b8,0.04202526806269516,-0.11505576508341389,0.009992055813226684,-0.032144512460253565,-0.03739398882689677,-0.17229924190511545,-0.07649988696066774,-0.07574273120964502,-0.2083557205596672,-0.09740303346261085,-0.0577552859874618,-0.1561241208477068,-0.002902605678040966,-0.049952537760471004,0.003220043042427868,-0.13903597327791115,-0.03950017897396934,-0.07390921660340702,-0.17258139828949332,-0.08509071848070618,0
94372bff-a526-4ea0-acb1-1d17b9a85def,0.04041921488663248,-0.015963925690930955,0.07211717729277137,0.10526368371571404,0.21381630593543902,0.3108846284285011,0.420893588396474,0.24935628291219303,0.1977944715258622,0.39416526537981184,-0.11682621401294027,-0.11179734259253256,0.12804046939061933,0.02116470030995779,0.05544139802456739,0.130996329886179,0.31754086327049885,0.41130703420326414,0.14013818502920034,0.2817314446135393,0
8a131253-5806-44a1-8bd2-458ff8cfe010,0.05979191989725301,-0.2698445998702131,-0.09846279008332905,0.187060645771079,0.36119052350745134,0.09272487624765001,-0.05702283099340366,0.011233611393784117,0.39100507770661325,-0.09740303346261085,-0.22494983430802143,-0.2612130176062927,-0.13757576209988942,0.02081589752265101,0.18811199375618792,0.0016399649119334112,-0.03869968856199971,-0.04042151295299667,0.14701507122976315,-0.08509071848070618,0
0448e32d-95e7-4b87-9173-c9fb9305b595,-0.06563832307619025,-0.18783845833175203,-0.03574532822825624,-0.11496433312932432,-0.17741091878308343,-0.16120734087229505,-0.045482658657371694,-0.05564745694661302,-0.2083557205596672,-0.09740303346261085,0.009755007745101086,-0.20953044324832498,-0.05333736889653953,-0.06459718501946521,-0.07800971378241374,-0.1378913816664329,-0.0638228867146225,-0.019314916632119893,-0.17258139828949332,-0.08509071848070618,0
607b3408-6127-4147-852f-387e95ef9d21,0.1858252583938183,0.3226204353741627,0.05308048151901162,-0.00955821439248914,0.14545927931289834,0.1626332025005796,0.03605318194517729,0.08639733151441535,0.18915196460666758,0.16029651949482907,0.019772425809074658,0.28383270011716394,0.035945491683152545,-0.008553499961025559,0.03190595620729004,0.15740449765659847,0.004302120724879453,-0.012847278747167203,0.15453187156962142,0.20467494968860445,0
a0dd7f6d-8770-4419-9894-8fb2cdd28679,0.0021290333595074414,-0.07630010970907547,-0.06724322942796916,-0.04865843734060056,-0.036600515538762805,0.04828660516566335,-0.07655728145981852,7.165728362599835e-05,0.032938699302356704,-0.09740303346261085,0.15593875777630664,-0.08078267793406128,0.08850482797395591,0.06952661235488754,0.04734606483026717,0.18774805909883385,0.052063723372151406,0.07526065156989402,0.02215499912630995,-0.08509071848070618,0
12494f90-75f9-4657-8b79-14977c94e8d3,-0.0780819371833829,-0.2733466733761605,-0.03551504572480794,0.1105518280195273,0.25786874237169716,0.13717077835502875,-0.09098331126126559,0.04375512926191755,0.2217886088714541,-0.09740303346261085,-0.1490516280153807,-0.21702490720108378,-0.06828072761097385,0.036787820504278416,0.2131632881509607,0.0979958148015578,-0.04257566908835969,-0.0036338100338417488,0.13562018875867013,-0.08509071848070618,0
391cbd63-a7ab-4ff5-9763-a854e73c7276,-0.019813534842405667,0.1983721562649534,-0.00465917582616651,-0.12481343089194384,-0.1580155829435727,-0.09689049996692804,-0.01776310627758771,0.06487035626017981,0.09933509396615962,-0.09740303346261085,0.1407692566931395,0.1602881792039191,0.054620674811440756,-0.06273757946154783,-0.06730682867718292,-0.06735451632426927,0.04697064032350358,0.07171850685965828,0.0830544086117808,-0.08509071848070618,0
46ad1f59-02e4-4860-814b-47ad596667a5,0.01098492957529035,0.10572041232445788,0.131892240637534,0.07365145450116352,0.21849017356339262,0.02693193457144057,0.1114898228778222,0.15773220500160565,0.10871811806538498,-0.09740303346261085,-0.1743786892891714,0.008111947300073879,0.08593799683353787,0.04695177149258763,0.1387353939708707,-0.011560991673791607,0.04516581714558678,0.10951630489123786,0.17169146337436691,-0.08509071848070618,0
ace3a87b-ae83-4606-b35e-34f712b564ea,0.21512231881137325,0.34331612955759255,0.04430964988790903,-0.04731798457081182,-0.25303915622277096,-0.1105600882653406,-0.021271978445947855,-0.023040814857176514,-0.2083557205596672,-0.09740303346261085,0.09121089155592939,0.22135750032879262,-0.019100152570404632,-0.01638838117477861,-0.14436915935115402,-0.12675569366054593,-0.06238111123284097,-0.07255416815180529,-0.17258139828949332,-0.08509071848070618,0
395c40d4-5644-4bd5-861c-a2ae02b39ca8,-0.014879211859676418,-0.06061826552917602,0.020385312516460592,0.007738467801838258,-0.03456903488382268,-0.09954689646148195,-0.01269675849576162,-0.031072213767706768,-0.2083557205596672,-0.09740303346261085,-0.11523903481847213,-0.09105689894074663,0.0321770069683097,-0.017739991975598158,0.07548087562406734,-0.0694584314111091,-0.0038517224768722367,-0.03174763743797482,-0.17258139828949332,-0.08509071848070618,0
cbc5ba5f-8a1a-4094-8346-2063d996b8d4,0.18689240339110313,0.3248034675068009,0.05350575958534764,-0.11080785529715644,-0.13946996353626812,-0.12586303586085004,0.003016701406889494,-0.015197896479497042,-0.2083557205596672,-0.09740303346261085,0.20571713928652555,0.32529438725689486,0.026952910964861625,-0.05860974182453704,0.023402848943192545,-0.1408860836531876,-0.016409452759545376,0.06065011995414774,-0.17258139828949332,-0.08509071848070618,0
9f292308-6f89-4dbe-8627-9956d2649d0a,0.050806898069389456,0.32419985714556965,0.020393647512363233,-0.20080098925155854,-0.32235430705242224,-0.09239148500893038,-0.009168357589873203,-0.07948726037430852,-0.2083557205596672,-0.09740303346261085,0.2478029479881376,0.26424639964740027,0.018263840685470427,-0.11061278994278956,-0.17656038423170023,-0.12900860020947885,-0.02849864346076312,-0.08728305874606059,-0.17258139828949332,-0.08509071848070618,0
b8d4ea39-9b06-44ee-ab0a-5846933812e0,0.11980325208963716,0.3644214273463527,-0.08077150760480975,0.02799653670592828,0.03284510614421095,-0.08694085376776851,0.005974870770559102,0.05440078270134723,0.13518227082513282,-0.09740303346261085,0.2405239805260476,0.34888498856335926,0.05050408220545077,0.03980435623754044,0.06446173350626781,-0.04878961566201772,-0.017471813640858085,0.04850967407418979,0.09610953379777742,-0.08509071848070618,0
